33073_GL891957_65518_67038	prediCAT_MP	no_confident_result
33073_GL891957_65518_67038	prediCAT_SNN	no_confident_result
33073_GL891957_65518_67038	ASM	no_call
33073_GL891957_65518_67038	SVM	N/A
33073_GL891957_65518_67038	pHMM	dhb
38509_GG704572_1061018_1062538	prediCAT_MP	no_confident_result
38509_GG704572_1061018_1062538	prediCAT_SNN	no_confident_result
38509_GG704572_1061018_1062538	ASM	no_call
38509_GG704572_1061018_1062538	SVM	N/A
38509_GG704572_1061018_1062538	pHMM	dhb
31335_ACYI01000068_39731_40786	prediCAT_MP	no_confident_result
31335_ACYI01000068_39731_40786	prediCAT_SNN	no_confident_result
31335_ACYI01000068_39731_40786	ASM	no_call
31335_ACYI01000068_39731_40786	SVM	N/A
31335_ACYI01000068_39731_40786	pHMM	thr
33071_GL891647_66836_68356	prediCAT_MP	no_confident_result
33071_GL891647_66836_68356	prediCAT_SNN	no_confident_result
33071_GL891647_66836_68356	ASM	no_call
33071_GL891647_66836_68356	SVM	N/A
33071_GL891647_66836_68356	pHMM	dhb
33017_GL891612_108062_109582	prediCAT_MP	no_confident_result
33017_GL891612_108062_109582	prediCAT_SNN	no_confident_result
33017_GL891612_108062_109582	ASM	no_call
33017_GL891612_108062_109582	SVM	N/A
33017_GL891612_108062_109582	pHMM	dhb
34067_ACNO01000001_713028_714470	prediCAT_MP	no_confident_result
34067_ACNO01000001_713028_714470	prediCAT_SNN	no_confident_result
34067_ACNO01000001_713028_714470	ASM	no_call
34067_ACNO01000001_713028_714470	SVM	N/A
34067_ACNO01000001_713028_714470	pHMM	dhb
40007_JH414757_275050_276525	prediCAT_MP	no_confident_result
40007_JH414757_275050_276525	prediCAT_SNN	no_confident_result
40007_JH414757_275050_276525	ASM	no_call
40007_JH414757_275050_276525	SVM	N/A
40007_JH414757_275050_276525	pHMM	dhb
41947_GG753600_610232_611752	prediCAT_MP	no_confident_result
41947_GG753600_610232_611752	prediCAT_SNN	no_confident_result
41947_GG753600_610232_611752	ASM	no_call
41947_GG753600_610232_611752	SVM	N/A
41947_GG753600_610232_611752	pHMM	dhb
33143_GG698602_1326721_1328085	prediCAT_MP	no_confident_result
33143_GG698602_1326721_1328085	prediCAT_SNN	no_confident_result
33143_GG698602_1326721_1328085	ASM	no_call
33143_GG698602_1326721_1328085	SVM	N/A
33143_GG698602_1326721_1328085	pHMM	dhb
19923_ACCK01000328_5_586	prediCAT_MP	no_confident_result
19923_ACCK01000328_5_586	prediCAT_SNN	no_confident_result
19923_ACCK01000328_5_586	ASM	leu|val
19923_ACCK01000328_5_586	SVM	N/A
19923_ACCK01000328_5_586	pHMM	leu
42757_ADMM01000075_974_2140	prediCAT_MP	no_confident_result
42757_ADMM01000075_974_2140	prediCAT_SNN	no_confident_result
42757_ADMM01000075_974_2140	ASM	ala
42757_ADMM01000075_974_2140	SVM	ala
42757_ADMM01000075_974_2140	pHMM	ala
75147_AJMU01000049_8632_10179	prediCAT_MP	no_confident_result
75147_AJMU01000049_8632_10179	prediCAT_SNN	no_confident_result
75147_AJMU01000049_8632_10179	ASM	no_call
75147_AJMU01000049_8632_10179	SVM	N/A
75147_AJMU01000049_8632_10179	pHMM	trp
75151_AJGH01000091_21278_22684	prediCAT_MP	no_confident_result
75151_AJGH01000091_21278_22684	prediCAT_SNN	no_confident_result
75151_AJGH01000091_21278_22684	ASM	no_call
75151_AJGH01000091_21278_22684	SVM	N/A
75151_AJGH01000091_21278_22684	pHMM	phe-ac
220577_NZ_AVQI01000084_159166_160650	prediCAT_MP	no_confident_result
220577_NZ_AVQI01000084_159166_160650	prediCAT_SNN	no_confident_result
220577_NZ_AVQI01000084_159166_160650	ASM	no_call
220577_NZ_AVQI01000084_159166_160650	SVM	N/A
220577_NZ_AVQI01000084_159166_160650	pHMM	gly
38737_GG739928_7775_9271	prediCAT_MP	no_confident_result
38737_GG739928_7775_9271	prediCAT_SNN	no_confident_result
38737_GG739928_7775_9271	ASM	no_call
38737_GG739928_7775_9271	SVM	N/A
38737_GG739928_7775_9271	pHMM	hpg-hpg2cl
